"Course_number","Course_name","Permanent_course_number","Credits","Teacher"
"1122_132108","食品安全法規及管理科學","PSFS30042","2.00","康照洲、倪貴榮、黃耀文、鄭幼文、潘志寬、李青澔"
"1122_132109","食品加工與製造管理專題討論 (四)","PSFS30050","0.00","楊登傑"
"1122_132110","食安風險評估專題討論 (四)","PSFS30024","0.00","林怡君"
"1122_132111","實驗室品質管理","PSFS30007","2.00","魏國?"
"1122_132112","實驗設計","PSFS30064","2.00","魏國?、劉文勝、鄒瀚興"
"1122_132113","食品管理專題討論 (四)","PSFS30056","0.00","康照洲、廖伯霖"
"1122_132114","專題討論","PSFS30008","1.00","楊登傑、林照雄、楊振昌、蔡東湖、陳美蓮、林滿玉、林逸芬、范玫芳、黃雪莉、康照洲、林奇宏、倪貴榮、黃鈺芳、林宜平、王湘翠、魏國?、林怡君、廖伯霖、許銘能、蔡文城、林嬪嬪、劉宗榮、何其儻、鄭幼文、梁恭豪、鄒瀚興、賴盈宏"
"1122_132115","食品分析專題討論 (四)","PSFS30029","0.00","魏國?"
"1122_132116","食品安全管理與稽查實務","PSFS30038","3.00","康照洲、劉君豪"
"1122_132117","多體學於食品科學之運用","PSFS30067","2.00","梁恭豪"
"1122_132200","生技醫藥產業","BEBL30015","2.00","黃琤、洪小雅、王世仁、高純琇、紀威光、莊士賢、李應宣、林瓊、賴瓊雅、陳菀芬、蔡佳哲、柯景懷、蔡士昌、吳舜祺、楊哲權、朱博謙、張書銘、邱肇誠、俞宛妮、陳廷碩"
"1122_132201","醫學分子檢驗學","BEBL30027","2.00","黃智生、吳韋訥、孫光蕙、涂玉青、呂世正、龔思豪、洪舜郁、吳俊忠、游雅言、洪加政、何祥齡"
"1122_132202","體細胞治療產品之品質與法規","BEBL30030","2.00","姚道禮"
"1122_132203","免疫學","BEBL30002","2.00","孫光蕙、黃智生、蘇美慈"
"1122_132204","醫學檢驗法規與品質管理(I)","BEBL20043","1.00","洪小雅、龔思豪、楊雅倩、高照村、何祥齡、陳瀅如、劉凱中"
"1122_132205","醫學檢驗法規與品質管理(II)","BEBL20044","1.00","洪小雅、王世仁、李子偉、陳呈堯、李湘琳"
"1122_132206","專題討論(A班)","BEBL30007","1.00","呂世正、吳韋訥、孫光蕙、楊翠青、張懿欣、涂玉青、黃琤、龔思豪、黃智生、黃尉倫、蘇美慈、洪小雅"
"1122_132207","專題討論(B班)","BEBL30008","1.00","黃智生、吳韋訥、孫光蕙、楊翠青、張懿欣、涂玉青、黃琤、呂世正、龔思豪、黃尉倫、蘇美慈、洪小雅"
"1122_132208","糖尿病與新陳代謝(二)","BEBL30020","2.00","張懿欣"
"1122_132209","原核生物基因之表現與調控","BEBL30044","2.00","楊翠青"
"1122_132210","新陳代謝、癌症與醣化修飾作用","BEBL30034","1.00","涂玉青、張懿欣、黃尉倫"
"1122_132211","醣質生物學特論(一)","BEBL30043","1.00","涂玉青"
"1122_132212","人工輔助生殖技術講座","BEBL30042","2.00","武國璋、宋永魁、曾啟瑞、劉嘉燿、張芳維、曹智惟、宋柏儀、柯秋松、黃莊彥、李俊逸"
"1122_132213","細胞治療導論","BEBL30022","1.00","沈家寧"
"1122_132214","進階細胞生物學","BEBL30035","1.00","呂世正、龔思豪、黃尉倫、洪小雅"
"1122_132215","進階分子生物學","BEBL30036","1.00","蘇美慈、龔思豪、黃尉倫"
"1122_132216","生技醫學講座(二)","BEBL30046","1.00","張懿欣、龔思豪"
"1122_132300","醫學工程專題討論(碩)","BEBE30041","1.00","劉澤英、江惠華、蔡瑞瑩、陳右穎、林峻立、駱俊良、李泉、劉承揚、賴穎暉、劉大中、王奕嵐、郭義松、梁晃千"
"1122_132301","組織工程與再生醫學","BEBE20036","3.00","趙遠宏"
"1122_132302","工程統計","BEBE30008","3.00","李泉"
"1122_132303","電漿技術在生物醫學之應用","BEBE20059","3.00","謝章興"
"1122_132304","電腦輔助工程分析","BEBE20053","3.00","林峻立"
"1122_132305","數值分析","BEBE20014","3.00","鄔蜀威"
"1122_132306","醫學雷射","BEBE20046","3.00","劉承揚"
"1122_132307","智慧財產權","BEBE20015","2.00","王世仁"
"1122_132308","生醫材料","BEBE30025","3.00","劉大中"
"1122_132309","奈米生醫工程","BEBE30007","3.00","劉澤英"
"1122_132310","普及運算","BEBE30014","3.00","詹家泰"
"1122_132311","醫療器材上市法規實作","BEBE30036","3.00","楊世偉、鄭玉珮、郭俊毅、徐文達、呂玉蓉、范文佳、謝芝蕙、薛仁瑋、詹明宜"
"1122_132314","RFID概論","BEBE30001","3.00","朱唯勤"
"1122_132315","醫工創新與臨床實踐","BEBE20061","3.00","劉澤英"
"1122_132400","3D列印在輔具之應用(二)","BEPT10059","1.00","陳振昇"
"1122_132401","物理治療實證醫學","BEPT30028","3.00","李雪楨、王子娟、王瑞瑤、施怡芬、楊雅如、穆佩芬、陳喬男、李淑貞、蔡美文、游忠煌、周立偉、羅鴻基、黃崇舜、施惠婷、林吟亮、吳慧敏、黃安華"
"1122_132402","視窗程式設計","BEPT30047","2.00","宋文旭"
"1122_132403","肌電訊號原理與應用","BEPT30045","3.00","周立偉"
"1122_132404","神經及肌肉骨骼系統影像學","BEPT30034","3.00","陳啟昌"
"1122_132405","神經科疾病診斷與治療","BEPT30035","1.00","鄭世榮"
"1122_132406","高等小兒物理治療(四)","BEPT30092","2.00","羅鴻基"
"1122_132407","健康促進與功能重建之理論基礎與實證(二)","BEPT30005","2.00","李雪楨"
"1122_132408","健康促進與功能重建之理論基礎與實證(四)","BEPT30006","2.00","陳喬男、蔡美文"
"1122_132409","動作分析之生物力學原理","BEPT30011","2.00","李惠敏"
"1122_132410","專題討論(一)","BEPT30068","2.00","林吟亮、王子娟、王瑞瑤、施怡芬、楊雅如、陳振昇、蔚順華、陳喬男、紀乃方、李淑貞、李雪楨、蔡美文、游忠煌、宋文旭、周立偉、羅鴻基、黃崇舜、李建佑"
"1122_132411","專題討論(二)","BEPT30069","2.00","林吟亮、王子娟、王瑞瑤、施怡芬、楊雅如、陳振昇、蔚順華、陳喬男、李淑貞、李雪楨、蔡美文、游忠煌、宋文旭、周立偉、羅鴻基、黃崇舜、李建佑"
"1122_132412","預防醫學與運動科學(一)","BEPT30060","2.00","陳喬男、陳柏霖、王鐘賢"
"1122_132413","競技傷害物理治療與實作(二)","BEPT30041","2.00","施怡芬、王子娟、蔡美文、黃崇舜、林吟亮"
"1122_132414","競技傷害機能重建與實作(二)","BEPT30039","2.00","施怡芬、王子娟、蔡美文、黃崇舜、林吟亮"
"1122_132415","預防醫學與運動科學(二)","BEPT30061","2.00","蔡美文、陳柏霖、王鐘賢"
"1122_132416","有限元素法","BEPT30027","3.00","陳振昇、施世亮"
"1122_132417","新興領域物理治療","BEPT30080","2.00","王子娟、傅士豪、湯士萱、陳月霞、陳怡同、陳德生、李君碩"
"1122_132418","輔助科技服務於自立生活實務應用(三)","BEPT30091","2.00","李淑貞"
"1122_132419","肌肉骨骼與運動科學 (二)","BEPT30085","2.00","林吟亮、王子娟、施怡芬、黃崇舜"
"1122_132420","肌肉骨骼與運動科學(四)","BEPT30086","2.00","王子娟、施怡芬、黃崇舜、林吟亮"
"1122_132421","神經物理治療之應用(四)","BEPT30093","3.00","楊雅如、王瑞瑤、施惠婷"
"1122_132422","進階嵌入式系統之開發","BEPT30083","3.00","游忠煌"
"1122_132424","物理治療臨床藥學","BEPT30090","2.00","楊翠芬、陳涵栩、霍德義、顏厥全、黃志賢、陳肇文、郭英調、周昆達、李信興、宋俊松、吳采虹、鄭佳洵"
"1122_132426","資電科技應用實務","BEPT20070","3.00","宋文旭"
"1122_132500","生醫影像原理與應用","BEIR30061","3.00","盧家鋒、林慶波、陳志成、詹明賢、高瑀絜、吳駿一"
"1122_132501","核醫藥物學研究方法","BEIR30018","2.00","吳駿一、王信二、張志賢"
"1122_132502","專題討論(乙組)","BEIR30008","1.00","李易展、吳駿一"
"1122_132503","放射分子生物學","BEIR30012","2.00","李易展、莊惠燕、張御展、陳建鋒"
"1122_132504","粒子遷移計算特論","BEIR30033","2.00","吳杰"
"1122_132505","專題討論(甲組)","BEIR30007","1.00","吳杰、吳東信"
"1122_132506","腫瘤生物學","BEIR30034","2.00","莊惠燕、李易展、駱雨利、張御展"
"1122_132507","蒙地卡羅特論","BEIR30039","1.00","吳杰"
"1122_132508","臨床核醫概論","BEIR30035","1.00","黃文盛、楊邦宏、吳彥雯、彭南靖、張智勇、張文議、張嘉容、林可瀚、李哲皓"
"1122_132509","臨床醫學影像研究","BEIR30037","2.00","吳銘庭、周宜宏、郭英調、沈書慧、羅兆寶、林彥懷、吳宏達"
"1122_132510","醫學物理特論","BEIR30049","2.00","許世明"
"1122_132511","有機化學特論","BEIR30015","2.00","陳傳霖"
"1122_132512","多切面心臟電腦斷層攝影特論","BEIR30005","2.00","吳東信"
"1122_132513","放射與疾病代謝","BEIR30013","2.00","張御展"
"1122_132514","MATLAB進階程式設計與專題實作","BEIR10001","2.00","盧家鋒"
"1122_132515","醫用晶體學","BEIR30048","1.00","李俊信"
"1122_132516","醫學物理及心臟影像定量","BEIR30050","1.00","劉義華"
"1122_132517","免疫影像學","BEIR30003","2.00","莊惠燕"
"1122_132518","選擇性內放射治療","BEIR30067","2.00","吳東信"
"1122_132519","核醫影像特論","BEIR30016","2.00","陳志成"
"1122_132520","動物磁振造影之科學與應用","BEIR30004","2.00","高瑀絜"
"1122_132521","生醫奈米分子影像導論","BEIR30025","2.00","蘇家豪"
"1122_132522","放射材料化學","BEIR30064","2.00","詹明賢"
"1122_132523","粒子放射治療學概論","BEIR30032","1.00","李易展、吳東信、藍耿立、莊惠燕、陳芳馨"
"1122_132524","高溫腫瘤學","BEIR30066","3.00","楊逢羿、季匡華"
"1122_132600","深度學習與生醫應用","BEBN20024","3.00","吳育德"
"1122_132601","微奈米製造技術","BEBN20018","2.00","董奕鍾"
"1122_132603","生物醫學訊號與影像處理特論","BEBP30025","3.00","饒啟文"
"1122_132604","訊號與系統","BEBN20035","3.00","賈世璿"
"1122_132605","智慧生醫概論","BEBP30043","2.00","郭文娟、吳育德、高甫仁、李美璇、兵岳忻、陳奕帆、賴穎暉、盧家鋒、賈世璿、李超煌、邱爾德、饒啟文"
"1122_132606","專題討論","BEBN20010","1.00","郭文娟、吳育德、高甫仁、薛特、陳浩夫、陳奕帆、蘇佳沂、賈世璿、邱爾德、饒啟文"
"1122_132607","基礎光電材料與技術","BEBN20008","2.00","高甫仁"
"1122_132608","電路分析、儀表與量測","BEBN20038","3.00","陳奕帆"
"1122_132609","應用雷射與非線性光學","BEBN20021","3.00","賈世璿、郭文娟、詹明哲"
"1122_132610","生醫感測與微奈米操控科技","BEBN20028","3.00","陳奕帆"
"1122_132611","雷射與顯微技術於生醫科技之應用","BEBP30037","1.00","細川陽一郎"
"1122_132612","電磁學","BEBN20037","3.00","陳浩夫"
"1122_132613","癌症生物學及腫瘤模型工程","BEBP30046","2.00","蘇佳沂"
"1122_132614","奈米化學","BEBP30013","3.00","薛特"
"1122_132615","半導體光電元件與顯示科技","BEBP30010","3.00","薛特"
"1122_132616","生理及病理學","BEBP30048","3.00","蘇佳沂、劉子洋"
"1122_132617","傅立葉光學","BEBN20003","3.00","邱爾德"
"1122_132700","神經膠細胞研究文獻選讀","LSNS30073","2.00","待聘"
"1122_132701","神經科學專題討論(碩)","LSNS30028","1.00","陳摘文、連正章、林士傑、待聘、林貝容"
"1122_132702","認知神經科學專題討論(碩､博)","LSNS30047","1.00","張立鴻、林慶波、郭文瑞、鄭雅薇、吳仕煒"
"1122_132703","數理統計","LSNS30008","2.00","吳仕煒"
"1122_132704","社會神經科學深論：從同理心到道德","LSNS30075","2.00","鄭雅薇"
"1122_132706","神經科學資料分析","LSNS30036","2.00","陳俊仲"
"1122_132707","神經生物學導論","LSNS30020","2.00","陳摘文、連正章、林士傑、待聘、林貝容"
"1122_132708","決策與大腦","LSNS30067","2.00","吳仕煒"
"1122_132709","功能性磁振造影分析","LSNS30068","2.00","吳仕煒"
"1122_132710","神經生理學","LSNS30017","2.00","連正章、林士傑、鄭菡若"
"1122_132711","腦功能連結分析","LSNS30043","3.00","郭文瑞"
"1122_132712","磁振影像於認知及神經精神病學研究","LSNS30074","3.00","林慶波、周坤賢"
"1122_132713","認知神經科學導論","LSNS30048","2.00","郭文瑞、林慶波、鄭雅薇、吳仕煒、張立鴻"
"1122_132800","高等微生物及免疫學通論-細菌學","LSMI30027","2.00","高正彥、黃雪莉、蔡雨寰、胡小婷、程樹德"
"1122_132801","高等免疫學","LSMI30047","3.00","呂春敏、陳念榮、徐嘉琳、葛一樊"
"1122_132802","病毒學新知 112-2","LSMI30068","2.00","陳紀如"
"1122_132803","分子細菌學(全英語)","LSMI30051","2.00","高正彥"
"1122_132805","發炎反應與先天免疫學特論 2024","LSMI30070","2.00","陳念榮"
"1122_132806","微生物及免疫學研究(一)(碩一)","LSMI30043","2.00","微免所碩"
"1122_132807","微生物及免疫學研究(二)(碩二)","LSMI30044","2.00","微免所碩"
"1122_132808","微生物及免疫學專題討論(一)(碩)","LSMI30009","2.00","高正彥、張佩靖"
"1122_132809","微生物及免疫學專題討論(二)(碩)(全英語)","LSMI30011","2.00","蔡明翰、徐嘉琳"
"1122_132810","微生物及免疫學專題討論(三)(碩)","LSMI30010","2.00","呂春敏、陳紀如、顧正崙"
"1122_132811","病毒學(全英語)","LSMI30033","2.00","蔡明翰、張佩靖"
"1122_132812","微生物及免疫學專題討論(五)(碩)","LSMI30062","2.00","陳念榮、黃雪莉"
"1122_132813","免疫學新知-112-2","LSMI30067","2.00","徐嘉琳、葛一樊"
"1122_132814","應用微生物學：探索益生菌和噬菌體 (全英語)","LSMI30071","3.00","高正彥"
"1122_132816","表觀基因體學與人類疾病 (全英語)","LSMI30073","2.00","張佩靖"
"1122_132900","生化特論A(碩)","LSBM30019","1.00","鄭子豪、陳美瑜、游麗如、林達顯、郭津岑、黃介嶸、許?麟、陳鴻震、蔡有光、曾炳輝、陳威儀、王琬菁、廖韋晴、姜為中、張崇德"
"1122_132901","專題討論(A)","LSBM30009","1.00","生化所碩"
"1122_132902","專題討論(C)","LSBM30011","1.00","生化所碩"
"1122_132903","專題討論(D)","LSBM30012","1.00","生化所碩"
"1122_132904","VBA程式設計 — 儀器分析數據的程式設計","LSBM30001","2.00","蔡有光、廖辰中"
"1122_132905","生物感測器特論","LSBM30025","2.00","廖韋晴"
"1122_132906","老化生物學","LSBM30037","2.00","許?麟"
"1122_132907","高等蛋白質體學","LSBM30047","2.00","蔡有光、廖辰中、林照雄、吳韋訥、李麗花"
"1122_132908","固有無序蛋白質的結構、功能、與相關疾病","LSBM30006","1.00","黃介嶸"
"1122_132909","核磁共振光譜學","LSBM30017","2.00","林達顯"
"1122_132910","細胞訊息傳遞特論","LSBM30034","2.00","曾炳輝、王琬菁、姜為中"
"1122_132911","腫瘤生物學(二):基因轉錄與癌症形成之機轉","LSBM30039","2.00","陳威儀、陳美瑜、鄭子豪、葉添順、楊慕華、黃奇英、邱士華、黎萬君、陳紀如、曾炳輝、王琬菁、姜為中、張崇德、李華容、夏國強"
"1122_132912","小鼠遺傳､發育與表現型分析","LSBM30014","2.00","游麗如、陳俊銘、陳念榮、顏裕庭、陳志成"
"1122_132913","細胞自噬實驗技術","LSBM30050","2.00","姜為中、藍昇輝"
"1122_133000","專題討論(碩)","LSGS30009","1.00","羅清維、孫維欣"
"1122_133001","表觀遺傳學概論","LSGS20001","1.00","李敏嘉"
"1122_133002","專題討論(碩)","LSGS30009","1.00","藍昇輝、陳嘉霖"
"1122_133003","專題討論(碩)","LSGS30009","1.00","陳瀅州、陳虹如、盧重光"
"1122_133004","專題討論(碩)","LSGS30009","1.00","陳儀聰、張欣暘"
"1122_133005","生物統計學","LSGS30017","2.00","可文亞"
"1122_133006","老化生物學:基礎概論與轉譯醫學","LSGS30050","2.00","蔡亭芬"
"1122_133007","進階英文科學寫作(A)","LSGS30037","1.00","柯比KIRBY RALPH"
"1122_133008","進階英文科學寫作(B)","LSGS30038","1.00","柯比KIRBY RALPH"
"1122_133009","論文研究進度報告(碩)","LSGS30033","1.00","陳俊銘、林照雄、許世宜、蔡亭芬、羅清維、俞震亞、孫維欣、林崇智、陳燕彰、鍾明怡、李曉暉、可文亞、張欣暘、陳嘉霖、陳虹如、李敏嘉、陳瀅州、陳儀聰、藍昇輝、袁維謙"
"1122_133010","進階細胞生物學","LSGS30035","3.00","李曉暉、俞震亞、林崇智、陳嘉霖、陳虹如、李敏嘉"
"1122_133012","結構生物學(二)","LSGS30030","2.00","許世宜、林達顯、黃介嶸、張欣暘"
"1122_133013","跨領域科學在細胞移動研究之應用","LSGS30034","1.00","李曉暉、陳胤全、楊慕華、郭津岑、蔡金吾、羅俊民"
"1122_133014","癌症生物學","LSGS30024","3.00","陳俊銘、傅淑玲、藍昇輝、袁維謙"
